ActivityStartDate,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,StatisticalBaseCode,MonitoringLocationIdentifier,LongitudeMeasure,LatitudeMeasure
2022-06-16,Stream flow,,53,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2022-06-16,Escherichia coli,,190,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-06-16,Total Coliform,Total,6900,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-06-16,Turbidity,Total,5.4,FNU,,USGS-02336000,-84.2716,33.5133
2011-02-17,"Temperature, water",,8.3,deg C,,USGS-02336000,-84.2716,33.5133
2011-02-17,Stream flow,,1480,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2011-02-17,Specific conductance,Total,69,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2011-02-17,Stream flow,,42,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2011-02-17,Escherichia coli,,16,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-02-17,Total Coliform,Total,900,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-02-17,Turbidity,Total,6.4,FNU,,USGS-02336000,-84.2716,33.5133
2010-07-22,Stream flow,,898,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2010-07-22,Stream flow,,25,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2010-07-22,Escherichia coli,,340,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2010-07-22,Total Coliform,Total,2400,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2010-07-22,Turbidity,Total,5.2,FNU,,USGS-02336000,-84.2716,33.5133
2018-09-20,Turbidity,Total,6.3,FNU,,USGS-02336000,-84.2716,33.5133
2018-09-20,"Temperature, water",,19.4,deg C,,USGS-02336000,-84.2716,33.5133
2018-09-20,Stream flow,,1630,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2018-09-20,"Height, gage",,3.49,ft,,USGS-02336000,-84.2716,33.5133
2018-09-20,Specific conductance,Total,95,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2018-09-20,"Height, gage",,1.06,m,,USGS-02336000,-84.2716,33.5133
2018-09-20,Stream flow,,46,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2018-09-20,Escherichia coli,,230,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-09-20,Total Coliform,Total,6900,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2020-07-30,"Temperature, water",,21.5,deg C,,USGS-02336000,-84.2716,33.5133
2020-07-30,Stream flow,,2370,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2020-07-30,"Height, gage",,4.31,ft,,USGS-02336000,-84.2716,33.5133
2020-07-30,Specific conductance,Total,82,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2020-07-30,"Height, gage",,1.31,m,,USGS-02336000,-84.2716,33.5133
2020-07-30,Stream flow,,67,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2020-07-30,Escherichia coli,,140,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2020-07-30,Total Coliform,Total,6100,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2020-07-30,Turbidity,Total,18,FNU,,USGS-02336000,-84.2716,33.5133
2022-04-07,"Temperature, water",,14.6,deg C,,USGS-02336000,-84.2716,33.5133
2022-04-07,Stream flow,,7830,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2022-04-07,"Height, gage",,7.64,ft,,USGS-02336000,-84.2716,33.5133
2022-04-07,Specific conductance,Total,57,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2022-04-07,"Height, gage",,2.33,m,,USGS-02336000,-84.2716,33.5133
2022-04-07,Stream flow,,222,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2022-04-07,Escherichia coli,,1800,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-04-07,Turbidity,Total,70,FNU,,USGS-02336000,-84.2716,33.5133
2017-04-20,Stream flow,,833,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2017-04-20,Stream flow,,24,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2017-04-20,Escherichia coli,,34,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2017-04-20,Total Coliform,Total,5500,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2019-07-25,"Temperature, water",,19.8,deg C,,USGS-02336000,-84.2716,33.5133
2019-07-25,Stream flow,,2300,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2019-07-25,"Height, gage",,4.04,ft,,USGS-02336000,-84.2716,33.5133
2019-07-25,Specific conductance,Total,79,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2019-07-25,"Height, gage",,1.23,m,,USGS-02336000,-84.2716,33.5133
2019-07-25,Stream flow,,65,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2019-07-25,Escherichia coli,,130,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2019-07-25,Total Coliform,Total,5500,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2019-07-25,Turbidity,Total,9.5,FNU,,USGS-02336000,-84.2716,33.5133
2020-10-29,"Temperature, water",,19.8,deg C,,USGS-02336000,-84.2716,33.5133
2020-10-29,Stream flow,,3240,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2020-10-29,"Height, gage",,4.92,ft,,USGS-02336000,-84.2716,33.5133
2020-10-29,Specific conductance,Total,72,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2020-10-29,"Height, gage",,1.50,m,,USGS-02336000,-84.2716,33.5133
2020-10-29,Stream flow,,92,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2020-10-29,Escherichia coli,,4400,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2020-10-29,Turbidity,Total,48,FNU,,USGS-02336000,-84.2716,33.5133
2017-08-10,Stream flow,,1570,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2017-08-10,Stream flow,,44,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2017-08-10,Escherichia coli,,1000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-02-24,Stream flow,,206,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2022-02-24,"Temperature, water",,12.0,deg C,,USGS-02336000,-84.2716,33.5133
2022-02-24,Stream flow,,7270,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2022-02-24,"Height, gage",,7.28,ft,,USGS-02336000,-84.2716,33.5133
2022-02-24,Specific conductance,Total,66,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2022-02-24,"Height, gage",,2.22,m,,USGS-02336000,-84.2716,33.5133
2022-02-24,Escherichia coli,,99,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-02-24,Total Coliform,Total,3700,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-02-24,Turbidity,Total,17,FNU,,USGS-02336000,-84.2716,33.5133
2011-10-06,"Temperature, water",,15.4,deg C,,USGS-02336000,-84.2716,33.5133
2011-10-06,Stream flow,,1660,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2011-10-06,Stream flow,,47,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2011-10-06,Escherichia coli,,75,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-10-06,Total Coliform,Total,4600,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-10-06,Turbidity,Total,9.2,FNU,,USGS-02336000,-84.2716,33.5133
2022-03-10,"Temperature, water",,11.4,deg C,,USGS-02336000,-84.2716,33.5133
2022-03-10,Stream flow,,6520,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2022-03-10,"Height, gage",,6.81,ft,,USGS-02336000,-84.2716,33.5133
2022-03-10,Specific conductance,Total,57,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2022-03-10,"Height, gage",,2.08,m,,USGS-02336000,-84.2716,33.5133
2022-03-10,Stream flow,,185,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2022-03-10,Escherichia coli,,960,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-03-10,Total Coliform,Total,20000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-03-10,Turbidity,Total,31,FNU,,USGS-02336000,-84.2716,33.5133
2013-08-15,"Temperature, water",,14.0,deg C,,USGS-02336000,-84.2716,33.5133
2013-08-15,Stream flow,,6720,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2013-08-15,Stream flow,,190,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2013-08-15,Escherichia coli,,77,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2013-08-15,Total Coliform,Total,5500,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2013-08-15,Turbidity,Total,30,FNU,,USGS-02336000,-84.2716,33.5133
2014-08-28,Stream flow,,4780,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2014-08-28,Stream flow,,135,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2014-08-28,Escherichia coli,,250,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2014-08-28,Total Coliform,Total,7700,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2010-09-16,Stream flow,,808,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2010-09-16,Stream flow,,23,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2010-09-16,Escherichia coli,,42,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2010-09-16,Total Coliform,Total,3300,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2010-09-16,Turbidity,Total,2.1,FNU,,USGS-02336000,-84.2716,33.5133
2015-10-01,Stream flow,,78,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2015-10-01,Stream flow,,2740,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2015-10-01,Escherichia coli,,750,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2015-10-01,Total Coliform,Total,20000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-10-07,"Temperature, water",,19.1,deg C,,USGS-02336000,-84.2716,33.5133
2021-10-07,Stream flow,,2430,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2021-10-07,"Height, gage",,4.25,ft,,USGS-02336000,-84.2716,33.5133
2021-10-07,Specific conductance,Total,76,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2021-10-07,"Height, gage",,1.30,m,,USGS-02336000,-84.2716,33.5133
2021-10-07,Stream flow,,69,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2021-10-07,Escherichia coli,,150,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-10-07,Total Coliform,Total,4900,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-10-07,Turbidity,Total,8.3,FNU,,USGS-02336000,-84.2716,33.5133
2011-12-15,"Temperature, water",,11.0,deg C,,USGS-02336000,-84.2716,33.5133
2011-12-15,Stream flow,,944,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2011-12-15,Stream flow,,27,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2011-12-15,Escherichia coli,,20,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-12-15,Total Coliform,Total,930,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-12-15,Turbidity,Total,3.0,FNU,,USGS-02336000,-84.2716,33.5133
2017-01-26,Stream flow,,1030,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2017-01-26,Stream flow,,29,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2017-01-26,Escherichia coli,,630,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2017-01-26,Total Coliform,Total,9200,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-04-22,"Temperature, water",,11.8,deg C,,USGS-02336000,-84.2716,33.5133
2021-04-22,Stream flow,,5760,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2021-04-22,"Height, gage",,6.35,ft,,USGS-02336000,-84.2716,33.5133
2021-04-22,Specific conductance,Total,74,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2021-04-22,"Height, gage",,1.94,m,,USGS-02336000,-84.2716,33.5133
2021-04-22,Stream flow,,163,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2021-04-22,Escherichia coli,,77,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-04-22,Total Coliform,Total,1600,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-04-22,Turbidity,Total,9.9,FNU,,USGS-02336000,-84.2716,33.5133
2021-07-15,"Temperature, water",,21.9,deg C,,USGS-02336000,-84.2716,33.5133
2021-07-15,Stream flow,,1850,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2021-07-15,"Height, gage",,3.76,ft,,USGS-02336000,-84.2716,33.5133
2021-07-15,Specific conductance,Total,83,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2021-07-15,"Height, gage",,1.15,m,,USGS-02336000,-84.2716,33.5133
2021-07-15,Stream flow,,52,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2021-07-15,Escherichia coli,,150,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-07-15,Total Coliform,Total,10000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-07-15,Turbidity,Total,7.8,FNU,,USGS-02336000,-84.2716,33.5133
2011-03-24,"Temperature, water",,11.8,deg C,,USGS-02336000,-84.2716,33.5133
2011-03-24,Stream flow,,2950,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2011-03-24,Specific conductance,Total,56,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2011-03-24,Stream flow,,84,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2011-03-24,Escherichia coli,,88,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-03-24,Total Coliform,Total,1400,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-03-24,Turbidity,Total,13,FNU,,USGS-02336000,-84.2716,33.5133
2011-04-07,"Temperature, water",,11.8,deg C,,USGS-02336000,-84.2716,33.5133
2011-04-07,Stream flow,,4300,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2011-04-07,Specific conductance,Total,58,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2011-04-07,Stream flow,,122,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2011-04-07,Escherichia coli,,160,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-04-07,Total Coliform,Total,11000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2011-04-07,Turbidity,Total,37,FNU,,USGS-02336000,-84.2716,33.5133
2021-02-25,Stream flow,,2910,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2021-02-25,"Height, gage",,4.61,ft,,USGS-02336000,-84.2716,33.5133
2021-02-25,"Temperature, water",,9.2,deg C,,USGS-02336000,-84.2716,33.5133
2021-02-25,Specific conductance,Total,62,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2021-02-25,"Height, gage",,1.41,m,,USGS-02336000,-84.2716,33.5133
2021-02-25,Stream flow,,82,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2021-02-25,Escherichia coli,,150,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-02-25,Total Coliform,Total,2400,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2021-02-25,Turbidity,Total,5.3,FNU,,USGS-02336000,-84.2716,33.5133
2016-12-15,Stream flow,,1050,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2016-12-15,Stream flow,,30,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2016-12-15,Escherichia coli,,31,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2016-12-15,Total Coliform,Total,2000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-07-26,"Temperature, water",,19.3,deg C,,USGS-02336000,-84.2716,33.5133
2018-07-26,Stream flow,,1020,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2018-07-26,"Height, gage",,2.90,ft,,USGS-02336000,-84.2716,33.5133
2018-07-26,Specific conductance,Total,85,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2018-07-26,"Height, gage",,0.88,m,,USGS-02336000,-84.2716,33.5133
2018-07-26,Stream flow,,29,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2018-07-26,Escherichia coli,,80,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-07-26,Total Coliform,Total,6900,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-07-26,Turbidity,Total,11,FNU,,USGS-02336000,-84.2716,33.5133
2022-04-21,"Temperature, water",,13.6,deg C,,USGS-02336000,-84.2716,33.5133
2022-04-21,Stream flow,,2650,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2022-04-21,"Height, gage",,4.42,ft,,USGS-02336000,-84.2716,33.5133
2022-04-21,Specific conductance,Total,67,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2022-04-21,"Height, gage",,1.35,m,,USGS-02336000,-84.2716,33.5133
2022-04-21,Stream flow,,75,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2022-04-21,Escherichia coli,,70,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-04-21,Total Coliform,Total,2100,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-04-21,Turbidity,Total,4.0,FNU,,USGS-02336000,-84.2716,33.5133
2013-03-07,"Temperature, water",,6.8,deg C,,USGS-02336000,-84.2716,33.5133
2013-03-07,Stream flow,,1050,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2013-03-07,Stream flow,,30,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2013-03-07,Escherichia coli,,67,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2013-03-07,Total Coliform,Total,1400,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2013-03-07,Turbidity,Total,7.8,FNU,,USGS-02336000,-84.2716,33.5133
2015-12-03,Stream flow,,3160,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2015-12-03,Stream flow,,89,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2015-12-03,Escherichia coli,,260,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2015-12-03,Total Coliform,Total,16000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2010-02-25,Stream flow,,4220,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2010-02-25,Stream flow,,120,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2010-02-25,Escherichia coli,,130,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2010-02-25,Total Coliform,Total,2500,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2010-02-25,Turbidity,Total,4.1,FNU,,USGS-02336000,-84.2716,33.5133
2014-09-11,Stream flow,,1050,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2014-09-11,Stream flow,,30,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2014-09-11,Escherichia coli,,110,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2014-09-11,Total Coliform,Total,6100,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-08-16,"Temperature, water",,15.3,deg C,,USGS-02336000,-84.2716,33.5133
2018-08-16,Stream flow,,7030,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2018-08-16,"Height, gage",,7.12,ft,,USGS-02336000,-84.2716,33.5133
2018-08-16,Specific conductance,Total,80,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2018-08-16,"Height, gage",,2.17,m,,USGS-02336000,-84.2716,33.5133
2018-08-16,Stream flow,,199,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2018-08-16,Escherichia coli,,75,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-08-16,Total Coliform,Total,3300,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-08-16,Turbidity,Total,31,FNU,,USGS-02336000,-84.2716,33.5133
2022-10-20,"Temperature, water",,11.5,deg C,,USGS-02336000,-84.2716,33.5133
2022-10-20,Stream flow,,1320,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2022-10-20,"Height, gage",,3.22,ft,,USGS-02336000,-84.2716,33.5133
2022-10-20,Specific conductance,Total,96,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2022-10-20,"Height, gage",,0.98,m,,USGS-02336000,-84.2716,33.5133
2022-10-20,Stream flow,,37,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2022-10-20,Escherichia coli,,110,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2022-10-20,Total Coliform,Total,1400,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2019-06-20,Stream flow,,150,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2019-06-20,"Temperature, water",,19.3,deg C,,USGS-02336000,-84.2716,33.5133
2019-06-20,Stream flow,,5280,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2019-06-20,"Height, gage",,6.02,ft,,USGS-02336000,-84.2716,33.5133
2019-06-20,Specific conductance,Total,75,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2019-06-20,"Height, gage",,1.83,m,,USGS-02336000,-84.2716,33.5133
2019-06-20,Escherichia coli,,260,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2019-06-20,Total Coliform,Total,24000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2019-06-20,Turbidity,Total,32,FNU,,USGS-02336000,-84.2716,33.5133
2012-07-05,"Temperature, water",,21.5,deg C,,USGS-02336000,-84.2716,33.5133
2012-07-05,Stream flow,,1010,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2012-07-05,Stream flow,,29,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2012-07-05,Escherichia coli,,250,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2012-07-05,Turbidity,Total,4.3,FNU,,USGS-02336000,-84.2716,33.5133
2013-01-10,"Temperature, water",,10.0,deg C,,USGS-02336000,-84.2716,33.5133
2013-01-10,Stream flow,,1190,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2013-01-10,Stream flow,,34,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2013-01-10,Escherichia coli,,32,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2013-01-10,Total Coliform,Total,1600,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2013-01-10,Turbidity,Total,4.8,FNU,,USGS-02336000,-84.2716,33.5133
2020-02-20,"Temperature, water",,11.5,deg C,,USGS-02336000,-84.2716,33.5133
2020-02-20,Stream flow,,5250,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2020-02-20,"Height, gage",,6.00,ft,,USGS-02336000,-84.2716,33.5133
2020-02-20,Specific conductance,Total,52,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2020-02-20,"Height, gage",,1.83,m,,USGS-02336000,-84.2716,33.5133
2020-02-20,Stream flow,,149,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2020-02-20,Escherichia coli,,2800,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2020-02-20,Turbidity,Total,83,FNU,,USGS-02336000,-84.2716,33.5133
2014-01-23,Escherichia coli,,25,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2014-01-23,Total Coliform,Total,660,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2019-04-04,Total Coliform,Total,1200,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2019-04-04,Turbidity,Total,5.5,FNU,,USGS-02336000,-84.2716,33.5133
2019-04-04,"Temperature, water",,11.6,deg C,,USGS-02336000,-84.2716,33.5133
2019-04-04,Stream flow,,2120,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2019-04-04,"Height, gage",,3.90,ft,,USGS-02336000,-84.2716,33.5133
2019-04-04,Specific conductance,Total,62,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2019-04-04,"Height, gage",,1.19,m,,USGS-02336000,-84.2716,33.5133
2019-04-04,Stream flow,,60,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2019-04-04,Escherichia coli,,56,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2012-11-29,"Temperature, water",,11.3,deg C,,USGS-02336000,-84.2716,33.5133
2012-11-29,Stream flow,,2280,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2012-11-29,Stream flow,,65,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2012-11-29,Escherichia coli,,20,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2012-11-29,Total Coliform,Total,860,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2012-11-29,Turbidity,Total,9.1,FNU,,USGS-02336000,-84.2716,33.5133
2016-07-07,Stream flow,,1570,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2016-07-07,Stream flow,,44,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2016-07-07,Escherichia coli,,450,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2016-07-07,Total Coliform,Total,20000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2016-09-15,Stream flow,,913,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2016-09-15,Stream flow,,26,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2016-09-15,Escherichia coli,,87,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2016-09-15,Total Coliform,Total,11000,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2016-11-17,Stream flow,,1040,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2016-11-17,Stream flow,,29,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2016-11-17,Escherichia coli,,34,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2016-11-17,Total Coliform,Total,1400,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2016-06-09,Stream flow,,2520,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2016-06-09,Stream flow,,71,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2016-06-09,Escherichia coli,,78,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2016-06-09,Total Coliform,Total,6100,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-09-06,Stream flow,,49,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2018-09-06,"Temperature, water",,19.0,deg C,,USGS-02336000,-84.2716,33.5133
2018-09-06,Stream flow,,1740,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2018-09-06,"Height, gage",,3.59,ft,,USGS-02336000,-84.2716,33.5133
2018-09-06,Specific conductance,Total,94,uS/cm @25C,,USGS-02336000,-84.2716,33.5133
2018-09-06,"Height, gage",,1.09,m,,USGS-02336000,-84.2716,33.5133
2018-09-06,Escherichia coli,,150,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-09-06,Total Coliform,Total,9200,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2018-09-06,Turbidity,Total,7.2,FNU,,USGS-02336000,-84.2716,33.5133
2010-05-20,Stream flow,,1680,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2010-05-20,Stream flow,,47,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2010-05-20,Escherichia coli,,110,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2010-05-20,Total Coliform,Total,4100,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
2010-05-20,Turbidity,Total,4.7,FNU,,USGS-02336000,-84.2716,33.5133
2010-08-19,Stream flow,,1000,ft3/s,Mean,USGS-02336000,-84.2716,33.5133
2010-08-19,Stream flow,,28,m3/sec,Mean,USGS-02336000,-84.2716,33.5133
2010-08-19,Escherichia coli,,280,MPN/100 ml,,USGS-02336000,-84.2716,33.5133
